SurfaceLongitude,SurfaceLatitude,BottomHoleLongitude,BottomHoleLatitude,Operator,CompletionDate,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM,CumOil12Month,rowID,CumOil_Category
-101.4023395,30.98007185,-101.4023395,30.98007185,PXD,7/28/2018,WOLFCAMP B,10022.0,2764.0,45.0,846.297,846.297,2.666,2.666,6599.548,403.116,13467.687,0.071,3812.8843,0.717,0.012,2.4994,0.195,0.235,0.903,8.5314,135848.3906,2898,Low
-102.0235673,31.87074845,,,LPI,6/17/2016,WOLFCAMP A,10575.0,1832.0,58.0,1455.985,928.718,14.41,12.345,5122.321,,15848.091,0.056,3452.6984,0.529,0.01,2.5714,0.219,0.244,0.877,5.4713,176879.0,1660,Low
-101.4210816,31.02678323,-101.4203997,31.02671685,XOM,5/11/2018,WOLFCAMP A,10303.0,1418.0,54.0,13.543,13.543,185.968,159.899,6448.316,,17848.354,0.053,4232.6549,0.615,0.008,2.4646,0.189,0.319,0.906,5.6623,244565.3438,2922,Medium
-101.859778,31.98290797,-101.8599263,31.98209002,SURGE,11/30/2018,WOLFCAMP A,7111.0,2121.0,39.0,1233.162,771.727,54.716,98.427,5180.037,,27021.956,0.058,2465.9595,0.248,0.021,2.7133,0.212,0.185,0.87,4.272,131740.1719,1701,Low
-102.1339452,32.06025567,-102.1339452,32.06025567,PXD,7/22/2016,WOLFCAMP B,9753.0,1306.0,48.0,815.098,785.493,5.931,8.521,6527.04,367.058,10862.246,0.066,4167.3517,0.712,0.011,3.1484,0.178,0.256,0.884,5.867,214349.5469,4167,Medium
-101.3968828,30.80862386,-101.3966195,30.80866238,PXD,7/31/2018,WOLFCAMP B,9872.0,2567.0,45.0,849.658,849.658,0.894,0.894,6593.751,407.518,8886.713,0.078,2680.1111,0.796,0.012,2.6513,0.171,0.185,0.903,7.8358,220684.3906,2900,Medium
-102.4536917,32.50209463,-102.4527387,32.50216485,OVV,2/10/2017,SPRABERRY LOWER SHALE,7126.0,1593.0,52.0,217.206,217.206,149.82,149.82,6072.846,,26598.354,0.054,2875.9179,0.417,0.022,2.49,0.242,0.131,0.971,3.8516,271021.7813,16,High
-101.5821791,31.09107277,-101.5821562,31.0910289,PXD,6/21/2016,WOLFCAMP B,10129.0,2617.0,65.0,2000.0,623.292,275.829,500.0,6441.9,470.231,19765.9095,0.064,4241.1738,0.615,0.019,9.3422,0.184,0.288,0.943,8.4873,220802.0,2215,Medium
-101.4915375,31.49934784,-101.4915375,31.49934784,LPI,6/6/2013,WOLFCAMP A,6660.0,,,657.807,657.807,4.639,4.639,4871.914,,13758.417,0.055,3186.8773,0.562,0.012,2.5764,0.205,0.269,0.863,2.9893,55936.6992,4699,Low
-101.787677,31.46108855,-101.7879813,31.46132655,COP,12/24/2015,WOLFCAMP A,10324.0,1709.0,46.0,1335.587,716.366,205.675,135.641,6369.724,,19837.92,0.031,4219.3071,0.319,0.01,1.898,0.142,0.465,0.914,5.6726,230343.2188,2347,Medium
-101.1713869,30.86857667,-101.1714019,30.86849511,HUNT,8/11/2017,SPRABERRY LOWER SHALE,7220.0,1331.0,48.0,622.742,622.742,2.696,2.696,5534.355,,20809.631,0.06,2220.2078,0.569,0.011,2.6089,0.227,0.147,0.877,4.3584,97506.3438,327,Low
-101.9265655,31.62843872,-101.9355983,31.65581187,XOM,4/16/2019,WOLFCAMP B,10317.0,1664.0,61.0,429.039,429.039,7.943,257.801,6956.663,343.417,12408.784,0.065,4576.038,0.692,0.01,2.9374,0.159,0.263,0.967,6.1839,249311.9844,5123,High
-101.6602645,32.58393163,-101.6602645,32.58393163,SM,9/24/2017,WOLFCAMP A,10418.0,1869.0,59.0,1118.625,787.709,211.697,137.543,5154.992,,19612.045,0.053,2541.2626,0.331,0.024,2.6453,0.204,0.142,0.916,5.7591,238973.375,2752,Medium
-101.812579,31.3839285,-101.8125526,31.38393086,PXD,12/11/2018,WOLFCAMP A,10022.0,1937.0,48.0,429.294,429.294,274.395,274.395,6640.671,,24241.544,0.052,3579.7883,0.33,0.005,2.5804,0.183,0.278,0.974,7.0253,214347.3438,4891,Medium
-102.0990077,33.21949608,-102.0990297,33.21940376,CVX,12/31/2017,SPRABERRY LOWER SHALE,7192.0,2086.0,47.0,941.17,932.407,39.236,7.411,6234.336,,28978.657,0.056,2467.2221,0.39,0.006,2.5278,0.231,0.165,0.967,4.2878,219307.9375,4860,Medium
-101.7568357,31.75162469,-101.7568357,31.75162469,COP,9/17/2016,DEAN,9790.0,2289.0,76.0,544.943,544.943,27.676,27.676,6029.779,,8315.437,0.048,2162.5968,0.684,,1.7681,0.248,0.084,0.956,6.5807,223670.0938,5783,Medium
-102.4307893,32.42664549,-102.430045,32.42670428,OVV,2/8/2017,WOLFCAMP A,7616.0,2026.0,51.0,16.306,16.306,5.379,255.394,6512.192,,15224.485,0.034,3250.0829,0.481,0.019,2.2445,0.171,0.321,0.971,4.4826,109156.7109,10,Low
-101.2271881,32.28852662,-101.2274378,32.28875574,ESTE,7/10/2018,WOLFCAMP B,10339.0,2154.0,48.0,2000.0,2000.0,500.0,500.0,4480.111,544.662,18527.687,0.073,2961.926,0.67,0.018,2.9393,0.212,0.247,0.838,5.5221,252497.8906,5945,High
-102.3937666,32.07308978,-102.393822,32.07365884,PXD,11/11/2018,WOLFCAMP B,12544.0,1842.0,39.0,315.288,315.288,162.659,162.659,5740.865,227.548,15341.321,0.053,4182.4264,0.564,0.014,2.8643,0.147,0.261,0.76,7.9224,236660.4531,483,Medium
-102.2022886,32.25732104,-102.202574,32.25732069,PXD,3/3/2015,WOLFCAMP B,7226.0,1218.0,27.0,595.91,182.04,239.279,3.623,6590.926,244.202,9634.406,0.059,3901.6115,0.599,0.008,2.9752,0.184,0.21,0.962,4.2402,105802.9922,3928,Low
-101.3968828,30.80862386,-101.3966195,30.80866238,PXD,7/31/2018,WOLFCAMP B,9872.0,2567.0,45.0,849.658,849.658,0.894,0.894,6593.751,407.518,8886.713,0.078,2680.1111,0.796,0.012,2.6513,0.171,0.185,0.903,7.8358,220684.3906,2900,Medium
-102.1268391,31.7103584,-102.1165302,31.68136627,PXD,5/16/2016,WOLFCAMP B,9897.0,1426.0,39.0,469.503,417.051,393.622,395.729,6778.42,344.425,18880.998,0.062,4260.7586,0.453,0.023,3.0522,0.197,0.204,0.937,5.9998,228709.0313,1945,Medium
-102.2413818,32.00145493,-102.2416084,32.00156576,ENDVR,7/2/2019,WOLFCAMP A,9799.0,1987.0,52.0,133.928,133.928,272.563,272.563,6592.472,,23317.325,0.049,3824.9522,0.26,0.009,2.5369,0.161,0.373,0.943,6.3249,310728.4688,1812,High
-101.6541225,30.81320744,-101.6541225,30.81320744,FANG,9/29/2017,SPRABERRY LOWER SHALE,10440.0,,37.0,274.126,267.609,260.161,284.312,6387.227,,27291.53,0.063,2840.6926,0.454,0.012,2.6321,0.222,0.159,0.788,5.4534,253513.59,290,High
-102.4523951,33.1185384,-102.4523951,33.1185384,ENDVR,11/13/2018,SPRABERRY LOWER SHALE,10021.0,1606.0,43.0,2000.0,862.242,30.24,500.0,5382.652,,23908.956,0.064,2609.9733,0.497,0.009,2.513,0.233,0.123,0.858,5.574,245461.5469,2310,Medium
-102.0743787,32.07863539,-102.074202,32.07894847,INDEPENDENCE,2/17/2018,SPRABERRY LOWER SHALE,10024.0,,,622.654,66.803,373.644,5.859,6295.488,,13173.841,0.046,3552.172,0.475,0.005,2.1815,0.199,0.19,0.937,7.2516,214154.4375,1641,Medium
-102.3372146,31.82017705,-102.3372146,31.82017705,DBLPOINT,11/12/2018,WOLFCAMP A,10347.0,2008.0,48.0,879.613,443.893,328.386,372.216,6399.11,,30505.374,0.066,3717.7624,0.235,0.012,2.6146,0.188,0.278,0.966,5.5968,232325.25,490,Medium
-102.1253817,31.66681631,-102.1254488,31.6668096,OVV,1/28/2018,SPRABERRY LOWER SHALE,9244.0,2036.0,,234.812,234.812,234.95,234.95,6274.156,,19948.556,0.049,2385.9118,0.46,0.007,2.0431,0.201,0.115,0.932,5.1412,268027.4375,1823,High
-102.2085791,31.4142766,-102.2086173,31.41425994,APA,7/2/2015,WOLFCAMP B,4505.0,2541.0,38.0,2000.0,915.396,151.575,500.0,4954.726,444.649,15405.567,0.05,2974.1527,0.531,0.018,2.7186,0.176,0.273,0.832,3.197,80493.6484,2517,Low
-102.2011364,32.35156439,-102.2011364,32.35156439,FANG,6/3/2014,WOLFCAMP A,6773.0,1285.0,41.0,79.019,79.019,6.485,6.485,4963.421,,21282.086,0.055,2971.6877,0.292,0.011,2.694,0.216,0.21,0.858,3.6358,78644.0859,3952,Low
-102.309391,31.65599943,-102.309391,31.65599943,FANG,12/13/2016,SPRABERRY LOWER SHALE,12903.0,,,188.628,188.628,82.943,82.943,6121.881,,17817.294,0.053,2832.2275,0.548,0.007,2.35,0.228,0.137,0.945,6.7733,289794.0,512,High
-102.3728121,33.03808457,-102.3727316,33.03805128,CVX,12/29/2017,SPRABERRY LOWER SHALE,7397.0,2078.0,47.0,938.707,938.707,4.702,4.702,6237.044,,28220.997,0.055,2700.5079,0.405,0.008,2.5537,0.233,0.166,0.966,4.365,215218.8438,4859,Medium
-102.5105916,32.98362559,-102.5105916,32.98362559,PXD,7/13/2016,WOLFCAMP B,9758.0,1677.0,54.0,860.54,429.314,264.431,3.762,6906.141,350.402,12132.236,0.058,4013.6812,0.623,0.008,2.9287,0.16,0.26,0.97,6.6443,278556.6563,4877,High
-101.5797106,32.2924903,-101.5797106,32.2924903,PXD,5/28/2016,WOLFCAMP B,12181.0,1678.0,54.0,725.05,725.05,0.847,0.847,6415.367,473.147,16156.383,0.066,4193.0365,0.666,0.011,2.6805,0.18,0.268,0.889,7.9211,249730.3438,3504,High
-102.2209872,32.36132014,-102.2076379,32.33370364,PXD,3/28/2017,SPRABERRY LOWER SHALE,9127.0,2985.0,54.0,829.634,829.634,4.732,4.732,6469.005,,25005.619,0.055,3081.5102,0.356,0.008,2.5181,0.212,0.156,0.912,8.1213,408579.0625,5264,High
-101.8143784,31.63686906,-101.8125612,31.63691702,SM,6/21/2019,WOLFCAMP A,10380.0,1863.0,53.0,268.36,268.36,74.098,392.299,5597.671,,11742.561,0.047,3160.3575,0.498,0.018,2.436,0.187,0.289,0.918,5.6951,269336.0,2351,High
-101.5675998,31.01723115,-101.5675998,31.01723115,APA,1/18/2019,WOLFCAMP A,4519.0,1659.0,46.0,501.809,501.809,293.11,293.11,5423.716,,37283.139,0.074,3437.0837,0.498,0.022,2.756,0.243,0.203,0.926,2.8516,42364.6797,5375,Low
-101.9202835,32.30978499,-101.9201766,32.30964431,FASKEN,9/11/2018,SPRABERRY LOWER SHALE,9745.0,1443.0,53.0,2000.0,2000.0,500.0,500.0,6582.84,,31981.646,0.059,3146.4018,0.301,0.009,2.4951,0.213,0.165,0.892,5.6812,94755.4922,1334,Low
-102.0754793,31.653636,-102.0752199,31.6535349,PXD,12/17/2018,WOLFCAMP A,12722.0,1923.0,44.0,434.222,434.222,302.282,302.282,5899.869,,21363.0365,0.06,3258.7614,0.41,0.007,3.0531,0.217,0.159,0.84,8.3443,358375.0,1896,High
-101.95088,31.56512642,-101.9508526,31.56510239,PXD,9/23/2018,SPRABERRY LOWER,9581.0,2391.0,40.0,359.826,359.826,302.21,302.21,5864.901,,2131.609,0.089,2388.681,0.941,,2.7074,0.147,0.097,0.971,7.1564,219704.5625,4922,Medium
-101.6538566,32.14227895,-101.6538566,32.14227895,XOM,9/18/2018,SPRABERRY LOWER SHALE,13747.0,1373.0,45.0,613.617,581.849,189.237,183.111,5182.747,,11982.381,0.054,2081.0826,0.75,0.018,2.3257,0.227,0.108,0.84,6.6174,129989.125,6071,Low
-101.7234769,31.59285928,-101.7234817,31.5928573,LPI,9/21/2016,WOLFCAMP B,12754.0,2416.0,70.0,824.825,824.825,61.488,61.488,5187.904,382.861,8685.88,0.051,3049.1831,0.76,0.019,2.6421,0.174,0.267,0.88,7.4717,192986.0,4659,Low
-101.7628743,31.53107677,-101.7532769,31.50168749,SM,11/17/2016,WOLFCAMP A,7861.0,1883.0,45.0,8.972,338.53,215.506,372.566,5420.787,,19325.179,0.062,2872.2375,0.328,0.009,2.8204,0.218,0.142,0.91,4.459,284280.1875,4782,High
-101.9429814,32.07754772,-101.9454761,32.08592503,COP,1/11/2015,WOLFCAMP B,7233.0,1535.0,36.0,2000.0,751.929,269.92,500.0,6904.889,122.339,11574.099,0.051,3962.0492,0.482,0.008,2.8239,0.165,0.233,0.893,4.1338,153111.0,4403,Low
-101.8915254,31.59573324,-101.8915254,31.59573324,FANG,11/14/2017,WOLFCAMP A,7321.0,1794.0,46.0,426.804,426.804,142.156,142.156,6693.546,,13562.983,0.057,3933.612,0.556,0.013,2.7581,0.208,0.223,0.786,4.667,92142.3516,4943,Low
-101.4478984,31.42630326,-101.4478984,31.42630326,LPI,12/25/2015,WOLFCAMP B,10030.0,1374.0,40.0,892.645,604.266,233.711,162.264,5083.716,392.08,16805.338,0.062,3235.0857,0.615,0.016,3.0166,0.178,0.258,0.892,4.4287,47360.293,4716,Low
-101.4409834,31.66367063,-101.4409269,31.66369953,COP,12/23/2016,SPRABERRY LOWER SHALE,10392.0,2104.0,66.0,654.103,660.694,26.256,23.144,5941.384,,6008.887,0.06,3238.2114,0.809,0.009,1.9541,0.251,0.073,0.953,6.4915,313209.125,3343,High
-101.4675084,30.82614982,-101.4675084,30.82614982,XOM,5/12/2018,WOLFCAMP B,10303.0,1410.0,54.0,13.25,13.25,116.029,116.029,6750.312,400.315,13207.121,0.062,4396.8589,0.655,0.011,5.8558,0.172,0.274,0.905,5.6993,78601.9141,2925,Low
-102.6590212,32.93470087,-102.6584296,32.93568821,DISCOVERY,9/28/2018,WOLFCAMP B,9896.0,1825.0,45.0,844.441,844.441,289.894,289.894,5220.215,519.17,14106.077,0.064,3576.6942,0.724,0.031,2.6401,0.2,0.27,0.913,5.5335,173627.2813,3167,Low
-101.3763957,33.11958416,-101.3763846,33.12011617,PXD,2/3/2018,WOLFCAMP B,9966.0,1665.0,46.0,1340.709,662.324,22.159,22.159,6061.781,518.171,13839.0715,0.079,3893.6046,0.736,0.011,2.7479,0.203,0.238,0.887,6.4056,218428.0156,636,Medium
-102.2759566,32.2255727,-102.2893796,32.261238,COP,5/7/2017,SPRABERRY LOWER SHALE,9490.0,2231.0,61.0,1006.799,827.641,33.914,55.602,6136.626,,27549.22,0.056,2976.2385,0.42,0.01,2.6127,0.237,0.142,0.964,6.1287,300978.0,2734,High
-102.0080284,32.13774762,-101.9996114,32.10939823,CVX,10/18/2018,SPRABERRY LOWER SHALE,7827.0,2072.0,48.0,718.612,786.863,32.845,38.384,6176.568,,27305.354,0.055,2716.418,0.431,0.011,2.623,0.227,0.168,0.958,4.5552,222701.9531,4070,Medium
-101.7824789,32.04466742,-101.7825097,32.04466105,CVX,7/6/2017,SPRABERRY LOWER SHALE,10154.0,2061.0,50.0,881.712,890.145,12.607,5.548,6312.187,,14147.248,0.051,3300.6898,0.649,0.013,2.3004,0.22,0.205,0.884,5.5984,217277.1875,4282,Medium
-101.7542938,32.6637938,-101.7542744,32.66357072,PXD,3/1/2016,WOLFCAMP B,9838.0,1412.0,40.0,657.255,657.255,28.872,28.872,6557.944,493.932,16473.478,0.071,4289.6303,0.768,0.009,2.9533,0.169,0.276,0.946,5.925,190062.0,444,Low
-102.4715902,32.41782582,-102.4715549,32.4178137,FANG,3/8/2017,SPRABERRY LOWER SHALE,10245.0,1615.0,44.0,481.068,515.588,107.232,101.515,6547.009,,19787.954,0.057,2611.8976,0.479,0.012,2.964,0.216,0.13,0.829,5.7848,236708.1406,5166,Medium
-101.7402866,32.68211622,-101.7399735,32.68193565,APA,12/15/2017,WOLFCAMP A,10399.0,1637.0,46.0,327.32,327.32,238.292,238.292,6503.191,,20481.919,0.059,4282.6101,0.623,0.013,3.0052,0.181,0.289,0.939,5.3515,221041.9375,3009,Medium
-101.7366775,31.97200234,-101.7460489,32.00165837,CRWNQST,8/3/2018,WOLFCAMP A,9512.0,1954.0,48.0,207.491,207.491,232.58,232.58,5973.763,,18796.778,0.052,3643.15,0.407,0.004,2.5392,0.182,0.327,0.806,5.4782,234562.6563,816,Medium
-102.2706449,32.43760181,-102.2706449,32.43760181,CVX,6/20/2000,WOLFCAMP A,1379.0,,,,,,,6587.318,,11500.934,0.036,3139.7845,0.423,0.001,1.7816,0.158,0.382,0.909,,9717.0,105,Low
-102.205084,31.61202648,-102.204817,31.61202838,SM,1/9/2017,SPRABERRY LOWER SHALE,7705.0,2031.0,60.0,2000.0,1153.621,101.288,500.0,5168.098,,11618.804,0.053,2605.2754,0.681,0.013,2.5419,0.211,0.157,0.891,4.6672,219202.1875,4996,Medium
-102.4150819,32.19665122,-102.4148857,32.19676612,OVV,9/30/2017,WOLFCAMP B,9925.0,2061.0,49.0,275.089,275.089,9.258,258.263,6818.863,439.838,22821.2075,0.056,4150.9728,0.426,0.011,3.1119,0.169,0.257,0.943,5.5592,325341.6875,1,High
-101.4003834,31.1014332,-101.3999796,31.10167663,PXD,7/8/2017,WOLFCAMP A,7748.0,1917.0,44.0,14.575,322.254,268.342,310.015,6400.947,,26175.274,0.06,3786.7438,0.316,0.017,2.4442,0.191,0.296,0.959,5.5441,229210.0,2106,Medium
-102.0701782,31.39109738,-102.0700596,31.39057921,XOM,9/1/2018,WOLFCAMP A,10333.0,1715.0,61.0,663.09,350.613,244.36,144.84,6505.839,,20789.958,0.049,4248.8329,0.516,0.01,2.0992,0.162,0.416,0.908,6.2011,264945.0,2432,High
-101.630283,31.89872929,-101.624283,31.88028207,PXD,5/5/2017,SPRABERRY LOWER SHALE,9578.0,1239.0,40.0,2000.0,2000.0,500.0,500.0,5350.701,,10062.257,0.053,2048.8944,0.82,0.009,1.7438,0.234,0.133,0.947,5.3025,274593.625,3381,High
-102.0963832,31.66724728,-102.0886244,31.65016839,COP,12/17/2018,WOLFCAMP A,7274.0,1826.0,41.0,1011.495,233.465,315.556,36.753,6601.051,,21139.414,0.059,3783.4406,0.397,0.006,2.4791,0.211,0.194,0.876,4.4392,123397.6797,4410,Low
-102.3484934,32.42310888,-102.3484734,32.4230933,GUIDON,12/6/2018,SPRABERRY LOWER SHALE,10720.0,1604.0,35.0,,,,,5528.3032,,9355.128,0.067,3488.3591,0.76,0.011,2.5517,0.224,0.139,0.931,6.9694,394342.8125,2709,High
-101.767183,31.91700888,-101.7671498,31.91723705,OVV,11/22/2016,WOLFCAMP A,8522.0,1499.0,38.0,10.406,10.406,11.641,158.465,6527.273,,17740.102,0.052,2806.5629,0.537,0.008,2.5327,0.219,0.142,0.973,4.1959,244127.7344,5793,Medium
-102.0856362,32.49415335,-102.0856362,32.49415335,PXD,3/24/2016,WOLFCAMP A,9921.0,1370.0,48.0,356.427,356.427,255.943,255.943,6064.171,,27300.687,0.062,3398.8017,0.251,0.014,3.128,0.23,0.277,0.922,5.9685,220785.0,1231,Medium
-102.266111,32.92685242,-102.2660536,32.92682847,FANG,4/18/2017,WOLFCAMP B,10772.0,1781.0,48.0,418.902,418.902,18.811,18.811,7061.817,195.613,7969.236,0.06,4536.5955,0.628,0.009,3.3117,0.18,0.178,0.909,6.3804,282999.7813,576,High
-101.6541225,30.81320744,-101.6541225,30.81320744,FANG,9/29/2017,SPRABERRY LOWER SHALE,10440.0,,37.0,274.126,267.609,260.161,284.312,6387.227,,27291.53,0.063,2840.6926,0.454,0.012,2.6321,0.222,0.159,0.788,5.4534,253513.59,290,High
-102.1179311,32.18777994,-102.1248196,32.2152036,PXD,6/8/2018,WOLFCAMP A,10172.0,2558.0,46.0,414.072,414.072,1.733,300.082,6088.597,,20921.515,0.057,3591.448,0.352,0.004,2.3564,0.216,0.259,0.92,7.9449,221071.0781,1484,Medium
-101.5544218,32.15979278,-101.5544218,32.15979278,XOM,9/26/2018,WOLFCAMP A,13380.0,1395.0,47.0,260.085,260.085,351.275,351.275,5748.543,,19216.739,0.054,3452.5979,0.323,0.024,2.8588,0.19,0.248,0.836,6.6271,215265.6563,6069,Medium
-101.8307322,32.31604859,-101.8220553,32.28640526,CVX,5/5/2018,SPRABERRY LOWER SHALE,10262.0,2087.0,50.0,890.432,890.432,0.674,0.674,6228.955,,25096.057,0.062,2886.5732,0.418,0.004,2.5136,0.233,0.171,0.895,5.6643,271221.0,4049,High
-101.5048768,31.87268956,-101.5048844,31.87237102,QEP,8/10/2018,WOLFCAMP B,7431.0,1882.0,34.0,311.283,311.283,272.941,272.941,6802.906,211.817,9081.014,0.053,4379.682,0.575,0.013,2.6123,0.18,0.214,0.851,4.1005,157512.2031,5870,Low
-101.7411868,32.67872487,-101.741185,32.67871967,CVX,8/9/2018,WOLFCAMP B,7660.0,3692.0,65.0,906.561,906.561,147.299,147.299,7149.336,329.991,9790.432,0.045,4377.863,0.63,0.013,2.6533,0.177,0.267,0.969,6.1765,142923.0625,395,Low
-101.3397874,32.23798854,-101.3399601,32.23790416,OVV,7/23/2015,WOLFCAMP B,7252.0,2009.0,30.0,125.722,88.105,500.0,236.99,6755.664,447.147,14206.189,0.049,3691.7137,0.509,0.007,2.7606,0.149,0.312,0.92,4.0946,103371.8594,3465,Low
-102.0752858,32.24729531,-102.0748642,32.24759099,PXD,8/29/2015,WOLFCAMP B,9743.0,1301.0,32.0,997.518,708.292,120.698,2.445,6644.206,224.993,7527.091,0.046,3917.2216,0.588,0.011,2.5413,0.169,0.256,0.959,5.5728,218617.0,3878,Medium
-101.5239679,32.89658327,-101.5241039,32.89655912,SM,8/21/2019,DEAN,10384.0,1850.0,46.0,492.808,492.808,68.451,68.451,5326.226,,13059.736,0.053,2577.017,0.475,,2.5618,0.21,0.14,0.917,5.5263,211502.2344,2814,Medium
-102.4581933,32.41760451,-102.4574006,32.41704673,OVV,8/5/2017,WOLFCAMP A,10421.0,2099.0,51.0,261.164,261.164,219.828,219.828,6589.778,,22530.211,0.044,3498.5851,0.291,0.004,2.2353,0.143,0.407,0.941,5.8219,244439.7188,8,Medium
-101.785076,31.34944067,-101.7848893,31.34904369,PXD,5/28/2016,WOLFCAMP B,9903.0,1703.0,53.0,848.184,421.963,246.774,5.157,6913.84,311.31,9126.57,0.039,4198.1415,0.608,0.003,2.5852,0.153,0.324,0.973,6.743,147355.0,4896,Low
-101.4682902,32.89921529,-101.467888,32.89882539,SURGE,2/2/2018,WOLFCAMP B,7021.0,2079.0,37.0,2000.0,682.617,22.647,500.0,5182.636,153.347,6821.515,0.077,3328.7268,0.604,0.028,2.8303,0.211,0.17,0.697,4.1602,36561.7109,169,Low
-101.8223977,31.79303915,-101.8223977,31.79303915,HUNT,9/20/2018,WOLFCAMP B,10032.0,1542.0,38.0,652.925,334.301,145.65,24.288,6041.235,508.728,11654.102,0.051,4053.9582,0.658,0.012,2.8494,0.169,0.307,0.825,5.7893,148521.2188,1740,Low
-101.5051821,31.85241961,-101.5049608,31.85205911,CVX,4/23/2018,WOLFCAMP A,10262.0,,,439.204,458.832,361.188,322.935,6695.113,,17417.649,0.039,4312.5724,0.434,0.006,2.1529,0.145,0.403,0.96,5.6048,229309.0,754,Medium
-102.4635944,32.49328249,-102.4631378,32.49345756,OVV,11/25/2015,SPRABERRY LOWER SHALE,9985.0,,,164.977,164.977,5.55,181.795,6535.412,,17181.4,0.049,2477.4128,0.487,0.008,2.8808,0.192,0.179,0.947,4.079,331072.625,2616,High
-101.7747845,31.78112366,-101.7747845,31.78112366,COP,9/17/2016,DEAN,9608.0,2243.0,67.0,770.748,732.936,32.947,27.676,6057.455,,13101.728,0.054,2678.8081,0.532,,2.1416,0.244,0.123,0.955,6.2925,265290.4688,5781,High
-101.7131808,30.85404206,-101.7132135,30.85429452,PXD,5/2/2018,WOLFCAMP A,9722.0,3041.0,57.0,771.805,980.081,17.525,9.185,6477.037,,30962.495,0.054,3472.126,0.278,0.006,2.8583,0.175,0.289,0.939,8.6693,210223.0156,339,Medium
-101.2891945,33.05612479,-101.2892351,33.05601217,COP,2/14/2018,SPRABERRY LOWER SHALE,10377.0,,50.0,306.204,306.204,82.937,82.937,6097.656,,24431.051,0.054,2939.8703,0.46,0.011,2.3824,0.235,0.128,0.966,6.2068,331072.2813,3265,High
-102.2243764,31.99406369,-102.2241884,31.99406529,CVX,7/25/2018,SPRABERRY LOWER SHALE,10263.0,,,878.937,878.937,1.885,1.885,6326.124,,13908.245,0.054,3208.8205,0.639,0.015,2.1623,0.228,0.173,0.859,5.6324,253599.6094,4295,High
-101.4083929,33.03469749,-101.4084157,33.03533815,COP,3/6/2018,WOLFCAMP A,7040.0,1851.0,41.0,992.874,768.93,181.308,109.28,6521.47,,9566.937,0.051,3636.4248,0.656,0.009,2.4355,0.208,0.148,0.763,4.3602,153548.6719,3248,Low
-102.0246162,32.378925,-102.0246162,32.378925,APA,2/16/2018,WOLFCAMP A,7654.0,1657.0,56.0,282.236,282.236,206.455,206.455,5945.723,,27488.54,0.059,3360.4397,0.387,0.008,2.7739,0.213,0.211,0.854,4.2975,358609.7813,4083,High
-102.2562813,32.04720207,-102.2558659,32.04711444,CVX,10/17/2017,SPRABERRY LOWER SHALE,10246.0,2023.0,51.0,872.468,872.468,2.111,2.111,6308.75,,16661.085,0.051,3273.0062,0.591,0.01,2.3515,0.218,0.212,0.894,5.6161,251145.0313,4287,High
-102.1228071,32.42033091,-102.1172267,32.39632988,PXD,1/26/2019,WOLFCAMP A,10487.0,1907.0,40.0,383.766,383.766,348.477,348.477,6031.654,,18139.238,0.053,3616.2534,0.395,0.009,2.6079,0.191,0.265,0.9,6.959,249672.6094,1495,High
-101.6413907,30.85217623,-101.6413907,30.85217623,FANG,10/31/2018,WOLFCAMP B,10051.0,,57.0,,,,,7021.8184,115.148,,0.058,,,0.007,,0.156,0.219,0.944,6.5736,213376.6094,242,Medium
-101.7678823,32.55239558,-101.7678823,32.55239558,PXD,7/14/2016,WOLFCAMP B,10270.0,1672.0,54.0,688.818,688.818,16.458,16.458,6546.699,451.549,18516.792,0.052,4181.9815,0.493,0.014,2.7805,0.174,0.321,0.946,6.8542,212108.0,441,Medium
-102.2168834,32.23050305,-102.2195917,32.22957607,SABLE,5/21/2013,WOLFCAMP B,6662.0,753.0,22.0,1212.002,1007.499,500.0,274.476,4429.186,547.63,12564.209,0.07,2294.8654,0.725,0.011,2.8583,0.209,0.237,0.911,3.4893,78002.0078,29,Low
-102.036983,31.53131611,-102.0369145,31.53129833,SABALO,2/11/2017,WOLFCAMP A,10105.0,1896.0,38.0,2000.0,2000.0,500.0,500.0,4772.502,,14303.162,0.044,2575.3836,0.353,0.018,2.1537,0.174,0.349,0.843,6.7937,229196.0,4940,Medium
-101.3859892,32.34568808,-101.3859833,32.34574097,XOM,9/24/2018,WOLFCAMP A,13850.0,1392.0,48.0,246.058,246.058,132.698,132.698,5856.463,,10777.776,0.051,3750.3642,0.589,0.024,2.4333,0.191,0.288,0.838,6.8591,266274.0938,6068,High
-101.8375801,31.33789915,-101.8371396,31.33780744,PETROLEGACY,12/22/2018,WOLFCAMP A,9886.0,2539.0,61.0,446.863,446.863,90.015,90.015,6083.852,,14687.005,0.051,3207.338,0.362,0.009,2.9417,0.214,0.218,0.758,8.3259,232613.625,2327,Medium
